ts,t_s,step,latency_ms,throughput_rps,error_rate,sequence
2025-11-12 14:39:34.009269,20.202020202020204,search,142.14169791174038,51.818629191237434,0.0,search-filter-paginate
2025-11-12 14:39:35.019370,21.212121212121215,search,135.6981959554836,49.07409749430081,0.0,search-filter-paginate
2025-11-12 14:39:36.029471,22.222222222222225,search,150.99012560664715,51.92137339308652,0.0,search-filter-paginate
2025-11-12 14:39:37.039572,23.232323232323235,search,133.57506075683568,53.207660028104705,0.0,search-filter-paginate
2025-11-12 14:39:38.049673,24.242424242424242,search,138.27801685697818,52.80332079039864,0.0,search-filter-paginate
2025-11-12 14:39:39.059774,25.252525252525253,search,134.67733262520534,55.525881178436414,0.0,search-filter-paginate
2025-11-12 14:39:40.069875,26.262626262626263,search,146.82165676981492,56.24654745810064,0.0,search-filter-paginate
2025-11-12 14:39:41.079976,27.272727272727273,search,137.502118519443,54.9805325397335,0.4599487340749443,search-filter-paginate
2025-11-12 14:39:42.090077,28.282828282828284,search,137.5906398376471,53.9826952704432,0.0,search-filter-paginate
2025-11-12 14:39:43.100178,29.292929292929294,search,140.24896891436487,55.96475210392187,0.0,search-filter-paginate
2025-11-12 14:39:44.110279,30.303030303030305,search,147.5683582297773,53.620975469252166,0.0,search-filter-paginate
2025-11-12 14:39:45.120380,31.313131313131315,search,141.6386000054536,52.90670338943488,0.0,search-filter-paginate
2025-11-12 14:39:46.130481,32.323232323232325,search,139.5137104856861,57.33720195717043,0.0,search-filter-paginate
2025-11-12 14:39:47.140582,33.333333333333336,search,135.81850463379118,55.09798279132499,0.0,search-filter-paginate
2025-11-12 14:39:48.150683,34.343434343434346,search,143.7247987567609,55.348983594486796,0.0,search-filter-paginate
2025-11-12 14:39:49.160784,35.35353535353536,search,135.71509037882566,54.64913889058861,0.0,search-filter-paginate
2025-11-12 14:39:50.170885,36.36363636363637,search,143.68278708614372,54.10419654284156,0.0,search-filter-paginate
2025-11-12 14:39:51.180986,37.37373737373738,search,138.44485363947325,55.5001958554478,0.0,search-filter-paginate
2025-11-12 14:39:52.191087,38.38383838383839,search,145.05064063345964,52.460981317194,0.0,search-filter-paginate
2025-11-12 14:39:53.201188,39.3939393939394,search,146.65160962946925,53.19552523288652,0.0,search-filter-paginate
2025-11-12 14:39:54.211289,40.40404040404041,search,132.06738978523657,49.932559791238134,0.0,search-filter-paginate
2025-11-12 14:39:55.221390,41.41414141414142,search,145.1301235066657,53.82964767358125,0.0,search-filter-paginate
2025-11-12 14:39:56.231491,42.42424242424243,search,152.84936500171506,55.64739199153794,0.0,search-filter-paginate
2025-11-12 14:39:57.241592,43.43434343434344,search,128.67387251286289,55.80880346124182,0.0,search-filter-paginate
2025-11-12 14:39:58.251693,44.44444444444445,search,126.23752102011474,53.54978042369397,0.0,search-filter-paginate
2025-11-12 14:39:59.261794,45.45454545454546,search,121.59359366481824,50.687099917296464,0.0,search-filter-paginate
2025-11-12 14:40:00.271895,46.46464646464647,search,143.45527157119446,53.55153983932539,0.0,search-filter-paginate
2025-11-12 14:40:01.281996,47.47474747474748,search,138.90581216481,54.69281274211487,0.0,search-filter-paginate
2025-11-12 14:40:02.292097,48.484848484848484,search,138.74698429999282,57.7376447149136,0.0,search-filter-paginate
2025-11-12 14:40:03.302198,49.494949494949495,search,133.0375657653079,57.04623130806263,0.0,search-filter-paginate
2025-11-12 14:40:04.312300,50.505050505050505,search,146.65046830492884,56.36370917386915,0.0,search-filter-paginate
2025-11-12 14:40:05.322401,51.515151515151516,search,146.23248601967157,57.047418756493634,0.0,search-filter-paginate
2025-11-12 14:40:06.332502,52.525252525252526,search,144.19252928026415,58.30428874256428,0.0,search-filter-paginate
2025-11-12 14:40:07.342603,53.535353535353536,search,140.11648576403104,51.03215148321342,0.0,search-filter-paginate
2025-11-12 14:40:08.352704,54.54545454545455,search,138.6740453208286,55.676771095146854,0.5779642489864766,search-filter-paginate
2025-11-12 14:40:09.362805,55.55555555555556,search,143.3036784019799,57.33154417297772,0.0,search-filter-paginate
2025-11-12 14:40:10.372906,56.56565656565657,search,149.97188118914906,53.124133269961796,0.0,search-filter-paginate
2025-11-12 14:40:11.383007,57.57575757575758,search,134.15086918338534,52.64074759638523,0.0,search-filter-paginate
2025-11-12 14:40:12.393108,58.58585858585859,search,148.8233185660682,54.28796347229725,0.0,search-filter-paginate
2025-11-12 14:40:13.403209,59.5959595959596,search,141.37960603969844,50.852764408611684,0.0,search-filter-paginate
2025-11-12 14:40:14.413310,60.60606060606061,search,139.36617488989188,55.706156577030576,0.0,search-filter-paginate
2025-11-12 14:40:15.423411,61.61616161616162,search,141.3405999893726,54.985336283830925,0.0,search-filter-paginate
2025-11-12 14:40:16.433512,62.62626262626263,search,150.918129863106,55.530097848086,0.0,search-filter-paginate
2025-11-12 14:40:17.443613,63.63636363636364,search,135.8797671273018,53.42763464231136,0.0,search-filter-paginate
2025-11-12 14:40:18.453714,64.64646464646465,search,130.63707358129355,52.349455498076864,0.0,search-filter-paginate
2025-11-12 14:40:19.463815,65.65656565656566,search,137.85920463810876,52.33618013555433,0.0,search-filter-paginate
2025-11-12 14:40:20.473916,66.66666666666667,search,138.280546645269,55.815171216746315,0.0,search-filter-paginate
2025-11-12 14:40:21.484017,67.67676767676768,search,142.25545544662828,55.74592521088653,0.0,search-filter-paginate
2025-11-12 14:40:22.494118,68.68686868686869,search,135.59927239055807,56.86263419126382,0.0,search-filter-paginate
2025-11-12 14:40:23.504219,69.6969696969697,search,141.00772133699346,56.16831151245482,0.0,search-filter-paginate
2025-11-12 14:40:24.514320,70.70707070707071,search,140.2094457616355,55.445020686081065,0.0,search-filter-paginate
2025-11-12 14:40:25.524421,71.71717171717172,search,130.02490965713193,53.19509236071003,0.0,search-filter-paginate
2025-11-12 14:40:26.534522,72.72727272727273,search,147.99853689330004,56.25871642388557,0.0,search-filter-paginate
2025-11-12 14:40:27.544623,73.73737373737374,search,134.33279491422473,56.7332754957983,0.0,search-filter-paginate
2025-11-12 14:40:28.554724,74.74747474747475,search,133.96915228597058,52.742522451853084,0.0,search-filter-paginate
2025-11-12 14:40:29.564825,75.75757575757576,search,144.58990243008876,51.22923548665799,0.0,search-filter-paginate
2025-11-12 14:40:30.574926,76.76767676767678,search,143.9489510449931,54.84315118998818,0.0,search-filter-paginate
2025-11-12 14:40:31.585027,77.77777777777779,search,136.12205530289145,54.72899424241962,0.0,search-filter-paginate
2025-11-12 14:40:32.595128,78.7878787878788,search,145.43779918690026,50.29852609825909,0.0,search-filter-paginate
2025-11-12 14:40:33.605229,79.7979797979798,search,132.01888601127652,53.30601202068577,0.0,search-filter-paginate
2025-11-12 14:40:34.615330,80.80808080808082,search,143.40686293642017,57.41219658837494,0.0,search-filter-paginate
2025-11-12 14:40:35.625431,81.81818181818183,search,137.42568221791316,53.828954906676735,0.0,search-filter-paginate
2025-11-12 14:40:36.635532,82.82828282828284,search,150.8087573593603,55.764874922881376,0.0,search-filter-paginate
2025-11-12 14:40:37.645633,83.83838383838385,search,137.57905889261627,55.2297553897216,0.0,search-filter-paginate
2025-11-12 14:40:38.655734,84.84848484848486,search,139.5664920792501,61.45782953280467,0.0,search-filter-paginate
2025-11-12 14:40:39.665835,85.85858585858587,search,145.88568029854682,51.82823476202884,0.0,search-filter-paginate
2025-11-12 14:40:40.675936,86.86868686868688,search,145.30101728647662,55.22724224976579,0.0,search-filter-paginate
2025-11-12 14:40:41.686037,87.87878787878789,search,140.167095050687,51.54265424498434,0.0,search-filter-paginate
2025-11-12 14:40:42.696138,88.8888888888889,search,138.49279261238968,52.41997652148465,0.0,search-filter-paginate
2025-11-12 14:40:43.706239,89.89898989898991,search,139.30286234821014,53.431865774483846,0.0,search-filter-paginate
2025-11-12 14:40:44.716340,90.90909090909092,search,138.3007144090476,54.21431951141505,0.0,search-filter-paginate
2025-11-12 14:40:45.726441,91.91919191919193,search,139.33893432119606,54.6544101628646,0.0,search-filter-paginate
2025-11-12 14:40:46.736542,92.92929292929294,search,145.4904771729973,53.604641377099334,0.0,search-filter-paginate
2025-11-12 14:40:47.746643,93.93939393939395,search,149.28326902192245,54.538482673087934,0.0,search-filter-paginate
2025-11-12 14:40:48.756744,94.94949494949496,search,136.97222724996874,56.90248464232423,0.0,search-filter-paginate
2025-11-12 14:40:49.766845,95.95959595959597,search,147.27615234340405,54.942334315166256,0.0,search-filter-paginate
2025-11-12 14:40:50.776946,96.96969696969697,search,147.42403864159223,54.976533606221444,0.0,search-filter-paginate
2025-11-12 14:40:51.787047,97.97979797979798,search,143.54797896745038,53.69092858544286,0.0,search-filter-paginate
2025-11-12 14:40:52.797148,98.98989898989899,search,138.2624851556306,57.48777307446988,0.0,search-filter-paginate
2025-11-12 14:40:53.807249,100.0,search,137.1962477655338,55.04549024692512,0.0,search-filter-paginate
2025-11-12 14:40:53.807249,100.0,filter,156.5945012583328,47.04530222040918,0.370782575822576,search-filter-paginate
2025-11-12 14:40:54.819907,101.0126582278481,filter,162.313457700033,46.310661405828505,0.0,search-filter-paginate
2025-11-12 14:40:55.832565,102.0253164556962,filter,154.09892809013144,44.96877367923552,0.0,search-filter-paginate
2025-11-12 14:40:56.845224,103.0379746835443,filter,165.47176179285398,44.07635706496552,0.0,search-filter-paginate
2025-11-12 14:40:57.857882,104.0506329113924,filter,161.22226454297177,46.69414247553804,0.0,search-filter-paginate
2025-11-12 14:40:58.870540,105.0632911392405,filter,162.62858427647674,43.66709242189263,0.0,search-filter-paginate
2025-11-12 14:40:59.883198,106.07594936708861,filter,154.83451180267497,44.78396728536964,0.0,search-filter-paginate
2025-11-12 14:41:00.895857,107.0886075949367,filter,151.19392415665806,43.92037085884877,0.0,search-filter-paginate
2025-11-12 14:41:01.908515,108.10126582278481,filter,153.86549444276883,43.94972550411493,0.0,search-filter-paginate
2025-11-12 14:41:02.921173,109.11392405063292,filter,151.13550538065294,45.0767729995548,0.0,search-filter-paginate
2025-11-12 14:41:03.933831,110.12658227848101,filter,155.4471422845985,48.785055517009916,0.0,search-filter-paginate
2025-11-12 14:41:04.946490,111.13924050632912,filter,154.45316155323556,44.248776149699815,0.0,search-filter-paginate
2025-11-12 14:41:05.959148,112.15189873417722,filter,160.06250837428698,45.070136039351404,0.0,search-filter-paginate
2025-11-12 14:41:06.971806,113.16455696202532,filter,158.11332310581034,41.761823375005996,0.0,search-filter-paginate
2025-11-12 14:41:07.984464,114.17721518987342,filter,153.1235146649712,46.23186158179957,0.0,search-filter-paginate
2025-11-12 14:41:08.997122,115.18987341772151,filter,154.01251848450596,42.60717504838797,0.0,search-filter-paginate
2025-11-12 14:41:10.009781,116.20253164556962,filter,148.78755859002885,43.25368827720462,0.0,search-filter-paginate
2025-11-12 14:41:11.022439,117.21518987341773,filter,166.24340736139442,42.68821670302878,0.0,search-filter-paginate
2025-11-12 14:41:12.035097,118.22784810126582,filter,164.36139790499053,43.23608124728383,0.0,search-filter-paginate
2025-11-12 14:41:13.047755,119.24050632911393,filter,167.5222917324985,47.33051686513302,0.0,search-filter-paginate
2025-11-12 14:41:14.060414,120.25316455696202,filter,164.82585058405922,45.21301217534783,0.0,search-filter-paginate
2025-11-12 14:41:15.073072,121.26582278481013,filter,158.9668262921239,44.27335032708122,0.0,search-filter-paginate
2025-11-12 14:41:16.085730,122.27848101265823,filter,158.97871622425438,47.80017220236485,0.0,search-filter-paginate
2025-11-12 14:41:17.098388,123.29113924050634,filter,156.76645288881693,43.36038822157433,0.0,search-filter-paginate
2025-11-12 14:41:18.111046,124.30379746835443,filter,171.2782589560067,45.602059375382346,0.0,search-filter-paginate
2025-11-12 14:41:19.123705,125.31645569620252,filter,156.50061004057625,43.49479561081524,0.0,search-filter-paginate
2025-11-12 14:41:20.136363,126.32911392405063,filter,155.19105184408,46.58528111271373,0.0,search-filter-paginate
2025-11-12 14:41:21.149021,127.34177215189874,filter,154.3427812159699,45.19122039784906,0.0,search-filter-paginate
2025-11-12 14:41:22.161679,128.35443037974684,filter,159.6893745054719,44.74064915182008,0.0,search-filter-paginate
2025-11-12 14:41:23.174338,129.36708860759495,filter,151.30798508296377,42.10868656353211,0.0,search-filter-paginate
2025-11-12 14:41:24.186996,130.37974683544303,filter,159.9677967674606,44.690672147285966,0.0,search-filter-paginate
2025-11-12 14:41:25.199654,131.39240506329114,filter,158.58485342899192,48.31470731082058,0.0,search-filter-paginate
2025-11-12 14:41:26.212312,132.40506329113924,filter,161.50196971323103,43.19835681687838,0.0,search-filter-paginate
2025-11-12 14:41:27.224971,133.41772151898735,filter,163.96124414945348,43.7131690284495,0.0,search-filter-paginate
2025-11-12 14:41:28.237629,134.43037974683546,filter,152.41431476057096,46.154100672106466,0.0,search-filter-paginate
2025-11-12 14:41:29.250287,135.44303797468353,filter,160.33426066569652,47.598846370224706,0.0,search-filter-paginate
2025-11-12 14:41:30.262945,136.45569620253164,filter,162.20462366042176,44.884892946890815,0.0,search-filter-paginate
2025-11-12 14:41:31.275603,137.46835443037975,filter,160.7872449747957,44.19180472940168,0.0,search-filter-paginate
2025-11-12 14:41:32.288262,138.48101265822785,filter,154.25275938037504,47.5574911252685,0.0,search-filter-paginate
2025-11-12 14:41:33.300920,139.49367088607596,filter,163.43266355693743,48.23289903610213,0.0,search-filter-paginate
2025-11-12 14:41:34.313578,140.50632911392404,filter,162.5356665842265,47.883646502884154,0.0,search-filter-paginate
2025-11-12 14:41:35.326236,141.51898734177215,filter,162.54334437313972,45.10015186884734,0.0,search-filter-paginate
2025-11-12 14:41:36.338895,142.53164556962025,filter,153.83360571940005,44.31134855575855,0.0,search-filter-paginate
2025-11-12 14:41:37.351553,143.54430379746836,filter,157.4440500172056,47.50182168723654,0.0,search-filter-paginate
2025-11-12 14:41:38.364211,144.55696202531647,filter,158.18092538433982,47.204550934130566,0.0,search-filter-paginate
2025-11-12 14:41:39.376869,145.56962025316454,filter,169.8036612151513,45.84889211511199,0.0,search-filter-paginate
2025-11-12 14:41:40.389527,146.58227848101268,filter,163.6456352365644,46.235083830715716,0.0,search-filter-paginate
2025-11-12 14:41:41.402186,147.59493670886076,filter,161.5279698666963,46.90849140243907,0.0,search-filter-paginate
2025-11-12 14:41:42.414844,148.60759493670886,filter,154.4245634413702,47.566530984340226,0.0,search-filter-paginate
2025-11-12 14:41:43.427502,149.62025316455697,filter,160.6125934434548,45.44394879163248,0.0,search-filter-paginate
2025-11-12 14:41:44.440160,150.63291139240505,filter,157.74797164112627,42.36582757326056,0.0,search-filter-paginate
2025-11-12 14:41:45.452819,151.64556962025318,filter,159.80844114214705,43.371031248739286,0.0,search-filter-paginate
2025-11-12 14:41:46.465477,152.65822784810126,filter,157.0174169105909,48.16556960500372,0.0,search-filter-paginate
2025-11-12 14:41:47.478135,153.67088607594937,filter,151.77478712107836,47.305634138127246,0.0,search-filter-paginate
2025-11-12 14:41:48.490793,154.68354430379748,filter,167.7680077709653,47.29190770249173,0.0,search-filter-paginate
2025-11-12 14:41:49.503452,155.69620253164558,filter,160.6767762292254,42.838896890668295,0.0,search-filter-paginate
2025-11-12 14:41:50.516110,156.7088607594937,filter,168.6450485816546,40.4959183500344,0.0,search-filter-paginate
2025-11-12 14:41:51.528768,157.72151898734177,filter,163.8299017070675,48.87562829558017,0.0,search-filter-paginate
2025-11-12 14:41:52.541426,158.73417721518987,filter,162.39570251414025,46.604467489190924,0.0,search-filter-paginate
2025-11-12 14:41:53.554084,159.74683544303798,filter,152.37620814385724,46.532053383873105,0.0,search-filter-paginate
2025-11-12 14:41:54.566743,160.7594936708861,filter,165.67930958120772,44.85000948100639,0.0,search-filter-paginate
2025-11-12 14:41:55.579401,161.7721518987342,filter,165.89618275474714,41.27515945497424,0.0,search-filter-paginate
2025-11-12 14:41:56.592059,162.78481012658227,filter,156.97522153031025,45.866796821412315,0.0,search-filter-paginate
2025-11-12 14:41:57.604717,163.79746835443038,filter,160.926362726882,43.1743698150922,0.0,search-filter-paginate
2025-11-12 14:41:58.617376,164.81012658227849,filter,169.13549363691237,45.4495625861182,0.0,search-filter-paginate
2025-11-12 14:41:59.630034,165.8227848101266,filter,162.22487881654885,45.62820257330035,0.0,search-filter-paginate
2025-11-12 14:42:00.642692,166.8354430379747,filter,162.15880642598705,44.33432053165603,0.0,search-filter-paginate
2025-11-12 14:42:01.655350,167.84810126582278,filter,162.20343060891545,46.53106089952551,0.0,search-filter-paginate
2025-11-12 14:42:02.668008,168.86075949367088,filter,146.36371288108657,45.9935166364293,0.23713177938683627,search-filter-paginate
2025-11-12 14:42:03.680667,169.873417721519,filter,168.74083684130932,41.05060493966328,0.0,search-filter-paginate
2025-11-12 14:42:04.693325,170.8860759493671,filter,159.7340492490008,42.091890463780715,0.0,search-filter-paginate
2025-11-12 14:42:05.705983,171.8987341772152,filter,158.52474980469495,44.17637537012783,0.0,search-filter-paginate
2025-11-12 14:42:06.718641,172.91139240506328,filter,158.8674417737205,43.346703675874124,0.0,search-filter-paginate
2025-11-12 14:42:07.731300,173.92405063291142,filter,163.78301738672158,43.29655507460366,0.0,search-filter-paginate
2025-11-12 14:42:08.743958,174.9367088607595,filter,160.5278054140363,45.42563149247148,0.0,search-filter-paginate
2025-11-12 14:42:09.756616,175.9493670886076,filter,166.8138985205157,44.02684140437386,0.0,search-filter-paginate
2025-11-12 14:42:10.769274,176.9620253164557,filter,150.66549208184716,43.91949030198183,0.0,search-filter-paginate
2025-11-12 14:42:11.781933,177.9746835443038,filter,162.48128927904963,43.27515559379067,0.0,search-filter-paginate
2025-11-12 14:42:12.794591,178.98734177215192,filter,156.7014064570988,41.50753783653137,0.0,search-filter-paginate
2025-11-12 14:42:13.807249,180.0,filter,165.2794871420114,49.18106106320354,0.0,search-filter-paginate
2025-11-12 14:42:13.807249,180.0,paginate,128.00315476008097,66.42828913686225,0.0,search-filter-paginate
2025-11-12 14:42:14.814443,181.0071942446043,paginate,126.47582309662496,69.59439262104644,0.0,search-filter-paginate
2025-11-12 14:42:15.821637,182.01438848920864,paginate,131.6104146188257,64.70435112477348,0.0,search-filter-paginate
2025-11-12 14:42:16.828832,183.02158273381295,paginate,123.70794272320083,66.13156270332264,0.0,search-filter-paginate
2025-11-12 14:42:17.836026,184.02877697841726,paginate,132.55820684083164,65.64517206498478,0.0,search-filter-paginate
2025-11-12 14:42:18.843220,185.0359712230216,paginate,125.77755252047406,67.22892945054875,0.0,search-filter-paginate
2025-11-12 14:42:19.850414,186.0431654676259,paginate,125.8884279382845,66.44624756339765,0.0,search-filter-paginate
2025-11-12 14:42:20.857609,187.0503597122302,paginate,138.42257213604464,68.29948683754621,0.0,search-filter-paginate
2025-11-12 14:42:21.864803,188.05755395683454,paginate,135.71934590440117,64.91155590936158,0.0,search-filter-paginate
2025-11-12 14:42:22.871997,189.06474820143885,paginate,128.48005461110392,66.79147603528914,0.0,search-filter-paginate
2025-11-12 14:42:23.879191,190.07194244604315,paginate,129.14816751419454,65.08369790717082,0.0,search-filter-paginate
2025-11-12 14:42:24.886386,191.0791366906475,paginate,132.47729042368752,64.43992517853857,0.0,search-filter-paginate
2025-11-12 14:42:25.893580,192.0863309352518,paginate,129.2632475288782,65.97780042490236,0.0,search-filter-paginate
2025-11-12 14:42:26.900774,193.0935251798561,paginate,135.75822753366518,66.09063096987919,0.0,search-filter-paginate
2025-11-12 14:42:27.907968,194.10071942446044,paginate,134.86594627573209,68.26857458390033,0.0,search-filter-paginate
2025-11-12 14:42:28.915163,195.10791366906474,paginate,128.6245265718897,63.52295158736949,0.0,search-filter-paginate
2025-11-12 14:42:29.922357,196.11510791366908,paginate,125.99813919117862,64.72707850295835,0.0,search-filter-paginate
2025-11-12 14:42:30.929551,197.12230215827338,paginate,123.80706017272061,63.040169499166716,0.0,search-filter-paginate
2025-11-12 14:42:31.936745,198.1294964028777,paginate,128.99578769738187,65.92160945561463,0.0,search-filter-paginate
2025-11-12 14:42:32.943940,199.136690647482,paginate,127.26480015477762,67.08589849447203,0.0,search-filter-paginate
2025-11-12 14:42:33.951134,200.14388489208633,paginate,129.73286510187447,66.21757230839249,0.0,search-filter-paginate
2025-11-12 14:42:34.958328,201.15107913669064,paginate,133.8718864647062,64.21322575792308,0.0,search-filter-paginate
2025-11-12 14:42:35.965522,202.15827338129498,paginate,134.7795862105618,68.77680851949084,0.0,search-filter-paginate
2025-11-12 14:42:36.972717,203.16546762589928,paginate,125.14789185018174,66.41724291915503,0.0,search-filter-paginate
2025-11-12 14:42:37.979911,204.1726618705036,paginate,130.87562323496562,64.40987575779505,0.0,search-filter-paginate
2025-11-12 14:42:38.987105,205.17985611510792,paginate,133.89474478948455,66.30456144938192,0.0,search-filter-paginate
2025-11-12 14:42:39.994299,206.18705035971223,paginate,131.00146019110824,66.47657358962049,0.0,search-filter-paginate
2025-11-12 14:42:41.001494,207.19424460431654,paginate,128.91856657905532,65.50165667547499,0.0,search-filter-paginate
2025-11-12 14:42:42.008688,208.20143884892087,paginate,133.48468790710652,66.86860839081963,0.0,search-filter-paginate
2025-11-12 14:42:43.015882,209.20863309352518,paginate,133.35490538987773,68.09003911466867,0.0,search-filter-paginate
2025-11-12 14:42:44.023076,210.2158273381295,paginate,132.02834427025462,64.11913665542728,0.0,search-filter-paginate
2025-11-12 14:42:45.030271,211.22302158273382,paginate,129.53167269585612,63.78006993914546,0.0,search-filter-paginate
2025-11-12 14:42:46.037465,212.23021582733813,paginate,127.97914741250122,63.30221033622943,0.0,search-filter-paginate
2025-11-12 14:42:47.044659,213.23741007194243,paginate,134.51275544954973,66.47417826459494,0.0,search-filter-paginate
2025-11-12 14:42:48.051853,214.24460431654677,paginate,133.2463937224098,64.06120114784241,0.0,search-filter-paginate
2025-11-12 14:42:49.059048,215.25179856115108,paginate,135.80915449656368,62.05284586137579,0.0,search-filter-paginate
2025-11-12 14:42:50.066242,216.25899280575538,paginate,135.9145189480082,61.99624357854287,0.0,search-filter-paginate
2025-11-12 14:42:51.073436,217.26618705035972,paginate,131.81290419951338,65.7996340114576,0.0,search-filter-paginate
2025-11-12 14:42:52.080630,218.27338129496403,paginate,129.88495317796261,62.484253928293484,0.0,search-filter-paginate
2025-11-12 14:42:53.087825,219.28057553956836,paginate,135.4512072603638,65.51264949069956,0.6896558285516725,search-filter-paginate
2025-11-12 14:42:54.095019,220.28776978417267,paginate,122.46355852463408,68.44072583294228,0.0,search-filter-paginate
2025-11-12 14:42:55.102213,221.29496402877697,paginate,125.22236541053091,64.28752534917606,0.0,search-filter-paginate
2025-11-12 14:42:56.109407,222.30215827338128,paginate,126.49296641822852,66.1199090478766,0.0,search-filter-paginate
2025-11-12 14:42:57.116602,223.30935251798562,paginate,132.2046813385213,66.42904685947613,0.0,search-filter-paginate
2025-11-12 14:42:58.123796,224.31654676258992,paginate,138.58231952232526,62.4228695753245,0.0,search-filter-paginate
2025-11-12 14:42:59.130990,225.32374100719426,paginate,128.0437791912487,64.49222109438423,0.0,search-filter-paginate
2025-11-12 14:43:00.138184,226.33093525179856,paginate,133.86069320899418,66.77147470097549,0.0,search-filter-paginate
2025-11-12 14:43:01.145378,227.33812949640287,paginate,133.03291333458682,67.90124680989375,0.0,search-filter-paginate
2025-11-12 14:43:02.152573,228.34532374100718,paginate,121.85286517880455,62.79594377350149,0.0,search-filter-paginate
2025-11-12 14:43:03.159767,229.3525179856115,paginate,127.56520062555747,64.82755364413549,0.0,search-filter-paginate
2025-11-12 14:43:04.166961,230.35971223021582,paginate,122.98036143317091,67.54433165911486,0.0,search-filter-paginate
2025-11-12 14:43:05.174155,231.36690647482015,paginate,136.8988986572696,63.806341089933426,0.0,search-filter-paginate
2025-11-12 14:43:06.181350,232.37410071942446,paginate,130.83003970737985,68.7445275167102,0.0,search-filter-paginate
2025-11-12 14:43:07.188544,233.38129496402877,paginate,123.63788885543883,62.697949055939674,0.0,search-filter-paginate
2025-11-12 14:43:08.195738,234.38848920863308,paginate,127.70280950325979,65.81533880975161,0.0,search-filter-paginate
2025-11-12 14:43:09.202932,235.3956834532374,paginate,137.46319529485413,66.52662976135906,0.0,search-filter-paginate
2025-11-12 14:43:10.210127,236.40287769784172,paginate,135.18300906119464,66.17620858469564,0.0,search-filter-paginate
2025-11-12 14:43:11.217321,237.41007194244605,paginate,136.06725462525392,64.55951241184722,0.0,search-filter-paginate
2025-11-12 14:43:12.224515,238.41726618705036,paginate,132.34617028959212,62.430098085343246,0.0,search-filter-paginate
2025-11-12 14:43:13.231709,239.42446043165467,paginate,128.56579603619238,66.47630859528981,0.0,search-filter-paginate
2025-11-12 14:43:14.238904,240.43165467625897,paginate,131.249004086593,65.3607579722628,0.0,search-filter-paginate
2025-11-12 14:43:15.246098,241.4388489208633,paginate,129.34004358452637,64.70296956102024,0.0,search-filter-paginate
2025-11-12 14:43:16.253292,242.44604316546761,paginate,136.31072598615592,63.329797297807424,0.0,search-filter-paginate
2025-11-12 14:43:17.260486,243.45323741007195,paginate,132.11603900380538,66.01484897626727,0.0,search-filter-paginate
2025-11-12 14:43:18.267681,244.46043165467626,paginate,126.53574606713813,67.657814316716,0.0,search-filter-paginate
2025-11-12 14:43:19.274875,245.46762589928056,paginate,130.17942864400501,68.31848918513606,0.0,search-filter-paginate
2025-11-12 14:43:20.282069,246.47482014388487,paginate,130.81233341123723,65.66503258658341,0.0,search-filter-paginate
2025-11-12 14:43:21.289263,247.4820143884892,paginate,128.73054794525635,63.292118647590044,0.0,search-filter-paginate
2025-11-12 14:43:22.296458,248.48920863309354,paginate,136.52518539607811,65.37189971448612,0.0,search-filter-paginate
